sl_loss_usdt,min_abs_slope_pct,block_body_band,block_sunday,blofin_n,blofin_wins,blofin_losses,blofin_win_rate,blofin_net_pnl,blofin_gross_win,blofin_gross_loss,blofin_profit_factor,blofin_avg_win,blofin_avg_loss,blofin_avg_trade,blofin_max_dd,blofin_max_dd_pct_of_capital,blofin_largest_loss_streak,blofin_largest_loss_run_usdt,blofin_is_net_pnl,blofin_is_pf,blofin_oos_net_pnl,blofin_oos_pf,blofin_oos_n,lighter_n,lighter_wins,lighter_losses,lighter_win_rate,lighter_net_pnl,lighter_gross_win,lighter_gross_loss,lighter_profit_factor,lighter_avg_win,lighter_avg_loss,lighter_avg_trade,lighter_max_dd,lighter_max_dd_pct_of_capital,lighter_largest_loss_streak,lighter_largest_loss_run_usdt,lighter_is_net_pnl,lighter_is_pf,lighter_oos_net_pnl,lighter_oos_pf,lighter_oos_n,score_lighter,score_blofin
90.0,0.09,None,True,945,548,397,0.5799,-2025.47,16795.17,18820.64,0.892,30.65,-47.41,-2.143,-2379.49,-118.97,7,-364.44,-1853.48,0.863,-171.99,0.967,284,945,548,397,0.5799,6479.69,21727.9,15248.21,1.425,39.65,-38.41,6.857,-682.37,-34.12,7,-301.5,4095.87,1.371,2383.83,1.566,284,87.45,15.0
90.0,0.09,None,False,1087,624,463,0.5741,-2341.46,19709.97,22051.43,0.894,31.59,-47.63,-2.154,-2684.96,-134.25,7,-364.44,-2149.28,0.864,-192.18,0.969,327,1087,624,463,0.5741,7441.31,25326.51,17885.21,1.416,40.59,-38.63,6.846,-792.29,-39.61,7,-301.5,4690.9,1.364,2750.41,1.549,327,87.26,15.0
90.0,0.09,"(0.3, 0.5)",True,809,466,343,0.576,-1163.77,14588.1,15751.86,0.926,31.3,-45.92,-1.439,-1563.29,-78.16,11,-418.44,-1143.15,0.899,-20.62,0.995,243,809,466,343,0.576,6117.85,18783.06,12665.21,1.483,40.31,-36.92,7.562,-667.59,-33.38,11,-319.5,3951.33,1.431,2166.52,1.618,243,88.57,15.0
90.0,0.09,"(0.3, 0.5)",False,935,532,403,0.569,-1483.77,17147.93,18631.7,0.92,32.23,-46.23,-1.587,-1966.66,-98.33,11,-418.44,-1317.19,0.901,-166.58,0.969,281,935,532,403,0.569,6931.41,21936.62,15005.21,1.462,41.23,-37.23,7.413,-778.09,-38.9,11,-319.5,4569.03,1.427,2362.39,1.549,281,88.12,15.0
90.0,0.09,"(0.2, 0.5)",True,729,430,299,0.5898,160.85,13608.47,13447.62,1.012,31.65,-44.98,0.221,-1045.26,-52.26,8,-288.01,375.52,1.04,-214.67,0.948,219,729,430,299,0.5898,6722.32,17479.53,10757.21,1.625,40.65,-35.98,9.221,-520.83,-26.04,8,-216.0,4965.89,1.666,1756.43,1.532,219,89.14,16.04
90.0,0.09,"(0.2, 0.5)",False,845,492,353,0.5822,65.84,16042.23,15976.39,1.004,32.61,-45.26,0.078,-1245.35,-62.27,8,-323.83,538.16,1.049,-472.32,0.907,254,845,492,353,0.5822,7670.78,20470.99,12800.21,1.599,41.61,-36.26,9.078,-661.83,-33.09,8,-288.0,5857.21,1.673,1813.57,1.443,254,86.88,15.41
90.0,0.09,"(0.3, 0.6)",True,762,438,324,0.5748,-848.33,13837.11,14685.44,0.942,31.59,-45.33,-1.113,-1438.56,-71.93,11,-418.44,-1088.61,0.899,240.28,1.061,229,762,438,324,0.5748,6010.28,17779.99,11769.71,1.511,40.59,-36.33,7.888,-484.15,-24.21,11,-319.5,3708.71,1.428,2301.57,1.739,229,89.41,15.0
90.0,0.09,"(0.3, 0.6)",False,878,503,375,0.5729,-691.18,16482.77,17173.95,0.96,32.77,-45.8,-0.787,-1500.77,-75.04,11,-418.44,-1050.09,0.916,358.92,1.077,264,878,503,375,0.5729,7211.21,21010.41,13799.21,1.523,41.77,-36.8,8.213,-554.65,-27.73,11,-319.5,4476.07,1.444,2735.14,1.736,264,89.69,15.0
90.0,0.12,None,True,613,377,236,0.615,1255.29,12090.67,10835.38,1.116,32.07,-45.91,2.048,-758.78,-37.94,8,-337.34,814.25,1.103,441.04,1.149,184,613,377,236,0.615,6772.92,15484.92,8712.0,1.777,41.07,-36.92,11.049,-354.0,-17.7,8,-292.5,4675.6,1.73,2097.32,1.909,184,95.02,57.55
90.0,0.12,None,False,704,424,280,0.6023,670.98,13720.26,13049.28,1.051,32.36,-46.6,0.953,-911.88,-45.59,7,-364.56,658.63,1.071,12.35,1.003,212,704,424,280,0.6023,7007.28,17537.28,10530.0,1.665,41.36,-37.61,9.954,-486.0,-24.3,7,-301.5,5086.85,1.676,1920.42,1.639,212,90.88,27.01
90.0,0.12,"(0.3, 0.5)",True,529,326,203,0.6163,1534.83,10665.19,9130.36,1.168,32.72,-44.98,2.901,-737.27,-36.86,9,-391.44,1181.56,1.182,353.27,1.134,159,529,326,203,0.6163,6296.94,13600.44,7303.5,1.862,41.72,-35.98,11.903,-399.87,-19.99,9,-310.5,4511.99,1.864,1784.94,1.859,159,95.5,56.58
90.0,0.12,"(0.3, 0.5)",False,607,368,239,0.6063,1170.74,12137.04,10966.31,1.107,32.98,-45.88,1.929,-845.17,-42.26,9,-391.45,1272.87,1.169,-102.13,0.97,183,607,368,239,0.6063,6634.52,15450.02,8815.5,1.753,41.98,-36.88,10.93,-593.37,-29.67,9,-310.5,5089.19,1.841,1545.33,1.558,183,89.69,35.77
90.0,0.12,"(0.2, 0.5)",True,475,299,176,0.6295,2156.83,9842.59,7685.76,1.281,32.92,-43.67,4.541,-545.9,-27.3,6,-323.94,1779.85,1.33,376.97,1.164,143,475,299,176,0.6295,6432.86,12534.86,6102.0,2.054,41.92,-34.67,13.543,-386.09,-19.3,6,-288.0,4768.33,2.105,1664.53,1.932,143,96.65,60.53
90.0,0.12,"(0.2, 0.5)",False,548,341,207,0.6223,2076.04,11440.19,9364.15,1.222,33.55,-45.24,3.788,-892.52,-44.63,8,-377.95,2255.04,1.365,-179.0,0.944,165,548,341,207,0.6223,7008.66,14510.16,7501.5,1.934,42.55,-36.24,12.79,-477.0,-23.85,8,-306.0,5702.24,2.154,1306.42,1.51,165,90.43,45.52
90.0,0.12,"(0.3, 0.6)",True,495,307,188,0.6202,1565.26,10133.24,8567.98,1.183,33.01,-45.57,3.162,-630.73,-31.54,9,-391.44,1015.78,1.164,549.47,1.231,149,495,307,188,0.6202,6021.49,12897.49,6876.0,1.876,42.01,-36.57,12.165,-465.87,-23.29,9,-310.5,4130.33,1.825,1891.16,2.01,149,96.75,62.46
90.0,0.12,"(0.3, 0.6)",False,566,346,220,0.6113,1239.19,11499.18,10259.98,1.121,33.23,-46.64,2.189,-893.21,-44.66,9,-391.44,1045.54,1.145,193.65,1.063,170,566,346,220,0.6113,6334.19,14614.19,8280.0,1.765,42.24,-37.64,11.191,-659.37,-32.97,9,-310.5,4609.95,1.792,1724.24,1.7,170,92.41,46.83
90.0,0.15,None,True,390,246,144,0.6308,2216.49,8660.83,6444.33,1.344,35.21,-44.75,5.683,-687.85,-34.39,6,-337.55,1917.5,1.433,299.0,1.149,117,390,246,144,0.6308,5727.64,10875.64,5148.0,2.113,44.21,-35.75,14.686,-360.03,-18.0,6,-292.5,4375.22,2.223,1352.43,1.861,117,95.11,58.85
90.0,0.15,None,False,443,275,168,0.6208,1930.32,9598.66,7668.34,1.252,34.9,-45.64,4.357,-931.46,-46.57,6,-337.55,1690.61,1.319,239.71,1.101,133,443,275,168,0.6208,5918.34,12074.34,6156.0,1.961,43.91,-36.64,13.36,-460.71,-23.04,6,-292.5,4481.13,2.046,1437.21,1.768,133,94.63,53.14
90.0,0.15,"(0.3, 0.5)",True,333,214,119,0.6426,2622.66,7739.46,5116.79,1.513,36.17,-43.0,7.876,-450.98,-22.55,7,-323.94,2105.66,1.6,517.01,1.322,100,333,214,119,0.6426,5620.89,9666.39,4045.5,2.389,45.17,-34.0,16.88,-309.87,-15.49,7,-288.0,4203.42,2.507,1417.46,2.129,100,96.26,69.8
90.0,0.15,"(0.3, 0.5)",False,380,243,137,0.6395,2663.09,8652.94,5989.85,1.445,35.61,-43.72,7.008,-630.77,-31.54,7,-323.94,2253.43,1.561,409.66,1.208,114,380,243,137,0.6395,6084.18,10840.68,4756.5,2.279,44.61,-34.72,16.011,-441.87,-22.09,7,-288.0,4647.92,2.453,1436.25,1.922,114,95.01,65.1
90.0,0.15,"(0.2, 0.5)",True,298,198,100,0.6644,2981.98,7302.05,4320.07,1.69,36.88,-43.2,10.007,-468.75,-23.44,7,-323.94,2502.35,1.88,479.63,1.325,90,298,198,100,0.6644,5664.88,9084.88,3420.0,2.656,45.88,-34.2,19.01,-342.87,-17.14,7,-288.0,4374.92,2.929,1289.96,2.12,90,94.58,72.86
90.0,0.15,"(0.2, 0.5)",False,344,227,117,0.6599,3035.9,8215.53,5179.63,1.586,36.19,-44.27,8.825,-654.75,-32.74,7,-323.94,2753.56,1.848,282.34,1.146,104,344,227,117,0.6599,6132.67,10259.17,4126.5,2.486,45.19,-35.27,17.828,-474.87,-23.74,7,-288.0,4913.92,2.902,1218.75,1.79,104,92.47,65.94
90.0,0.15,"(0.3, 0.6)",True,315,204,111,0.6476,2689.47,7428.21,4738.74,1.568,36.41,-42.69,8.538,-444.77,-22.24,7,-274.5,2090.05,1.641,599.42,1.406,95,315,204,111,0.6476,5525.63,9265.13,3739.5,2.478,45.42,-33.69,17.542,-309.87,-15.49,7,-211.5,4070.66,2.573,1454.96,2.263,95,96.99,73.01
90.0,0.15,"(0.3, 0.6)",False,358,230,128,0.6425,2630.77,8229.08,5598.3,1.47,35.78,-43.74,7.349,-630.77,-31.54,6,-261.0,2125.14,1.564,505.64,1.277,108,358,230,128,0.6425,5853.84,10299.84,4446.0,2.317,44.78,-34.73,16.352,-441.87,-22.09,6,-207.0,4375.59,2.46,1478.25,2.02,108,96.08,67.97
90.0,0.18,None,True,243,162,81,0.6667,2279.36,5803.14,3523.78,1.647,35.82,-43.5,9.38,-384.95,-19.25,4,-207.0,1802.98,1.735,476.38,1.445,73,243,162,81,0.6667,4467.1,7261.6,2794.5,2.599,44.82,-34.5,18.383,-270.38,-13.52,4,-189.0,3333.68,2.703,1133.42,2.354,73,93.65,71.58
90.0,0.18,None,False,274,180,94,0.6569,2428.9,6488.18,4059.28,1.598,36.05,-43.18,8.865,-362.71,-18.14,4,-207.0,1993.59,1.727,435.31,1.33,83,274,180,94,0.6569,4895.55,8108.55,3213.0,2.524,45.05,-34.18,17.867,-270.38,-13.52,4,-189.0,3713.18,2.708,1182.37,2.137,83,95.03,69.56
90.0,0.18,"(0.3, 0.5)",True,210,145,65,0.6905,2787.56,5285.28,2497.72,2.116,36.45,-38.43,13.274,-200.76,-10.04,4,-130.44,2498.02,2.633,289.54,1.299,63,210,145,65,0.6905,4678.27,6590.77,1912.5,3.446,45.45,-29.42,22.277,-136.1,-6.81,4,-103.5,3821.7,4.266,856.57,2.154,63,90.31,75.14
90.0,0.18,"(0.3, 0.5)",False,237,162,75,0.6835,3019.16,5921.95,2902.78,2.04,36.56,-38.7,12.739,-217.96,-10.9,4,-130.45,2606.28,2.444,412.88,1.376,72,237,162,75,0.6835,5152.81,7380.31,2227.5,3.313,45.56,-29.7,21.742,-165.0,-8.25,4,-103.5,4091.84,3.962,1060.96,2.254,72,93.41,78.49
90.0,0.18,"(0.2, 0.5)",True,192,136,56,0.7083,2733.96,5020.14,2286.17,2.196,36.91,-40.82,14.239,-282.33,-14.12,3,-130.45,2451.92,2.804,282.04,1.304,58,192,136,56,0.7083,4462.59,6244.59,1782.0,3.504,45.92,-31.82,23.243,-136.1,-6.81,3,-103.5,3658.52,4.474,804.07,2.103,58,89.02,74.51
90.0,0.18,"(0.2, 0.5)",False,218,153,65,0.7018,2979.07,5656.8,2677.73,2.113,36.97,-41.2,13.665,-295.83,-14.79,3,-130.45,2560.18,2.567,418.89,1.401,66,218,153,65,0.7018,4941.63,7034.13,2092.5,3.362,45.97,-32.19,22.668,-160.5,-8.02,3,-103.5,3928.67,4.107,1012.96,2.223,66,93.05,78.28
90.0,0.18,"(0.3, 0.6)",True,200,140,60,0.7,2896.77,5146.88,2250.11,2.287,36.76,-37.5,14.484,-200.76,-10.04,3,-130.44,2476.67,2.753,420.1,1.502,60,200,140,60,0.7,4697.35,6407.35,1710.0,3.747,45.77,-28.5,23.487,-136.1,-6.81,3,-103.5,3737.28,4.49,960.07,2.502,60,91.82,78.46
90.0,0.18,"(0.3, 0.6)",False,225,155,70,0.6889,3039.75,5694.92,2655.17,2.145,36.74,-37.93,13.51,-214.26,-10.71,3,-130.45,2522.6,2.495,517.15,1.534,68,225,155,70,0.6889,5065.31,7090.31,2025.0,3.501,45.74,-28.93,22.512,-160.5,-8.02,3,-103.5,3936.12,4.069,1129.19,2.521,68,94.54,80.84
90.0,0.21,None,True,154,107,47,0.6948,2118.24,4012.85,1894.61,2.118,37.5,-40.31,13.755,-373.59,-18.68,3,-207.0,1647.5,2.25,470.74,1.817,47,154,107,47,0.6948,3504.64,4976.14,1471.5,3.382,46.51,-31.31,22.757,-295.45,-14.77,3,-189.0,2610.79,3.512,893.85,3.069,47,88.68,78.64
90.0,0.21,None,False,172,116,56,0.6744,2076.45,4362.61,2286.17,1.908,37.61,-40.82,12.072,-373.59,-18.68,4,-207.0,1674.05,2.069,402.4,1.559,52,172,116,56,0.6744,3624.88,5406.88,1782.0,3.034,46.61,-31.82,21.075,-295.45,-14.77,4,-189.0,2754.31,3.218,870.57,2.612,52,88.32,74.66
90.0,0.21,"(0.3, 0.5)",True,135,95,40,0.7037,2025.86,3645.97,1620.11,2.25,38.38,-40.5,15.006,-320.66,-16.03,3,-220.5,1711.01,2.639,314.85,1.547,41,135,95,40,0.7037,3241.32,4501.32,1260.0,3.572,47.38,-31.5,24.01,-246.38,-12.32,3,-193.5,2557.4,4.089,683.93,2.583,41,84.51,73.91
90.0,0.21,"(0.3, 0.5)",False,151,103,48,0.6821,1973.59,3971.76,1998.17,1.988,38.56,-41.63,13.07,-320.66,-16.03,4,-220.5,1750.01,2.355,223.58,1.316,46,151,103,48,0.6821,3333.06,4899.06,1566.0,3.128,47.56,-32.62,22.073,-246.38,-12.32,4,-193.5,2695.37,3.616,637.69,2.191,46,83.68,70.56
90.0,0.21,"(0.2, 0.5)",True,125,91,34,0.728,2100.92,3549.97,1449.06,2.45,39.01,-42.62,16.807,-320.66,-16.03,3,-220.5,1880.98,3.122,219.94,1.391,38,125,91,34,0.728,3226.32,4369.32,1143.0,3.823,48.01,-33.62,25.811,-246.38,-12.32,3,-193.5,2664.35,4.724,561.98,2.315,38,81.98,70.96
90.0,0.21,"(0.2, 0.5)",False,140,99,41,0.7071,2062.15,3875.76,1813.61,2.137,39.15,-44.23,14.73,-320.66,-16.03,3,-220.5,1883.06,2.661,179.09,1.263,42,140,99,41,0.7071,3322.56,4767.06,1444.5,3.3,48.15,-35.23,23.733,-246.38,-12.32,3,-193.5,2765.31,4.012,557.26,2.058,42,82.05,69.55
90.0,0.21,"(0.3, 0.6)",True,127,91,36,0.7165,2159.81,3545.81,1386.0,2.558,38.96,-38.5,17.006,-320.66,-16.03,3,-220.5,1690.42,2.797,469.39,2.053,39,127,91,36,0.7165,3303.16,4365.16,1062.0,4.11,47.97,-29.5,26.009,-246.38,-12.32,3,-193.5,2482.73,4.385,820.43,3.497,39,87.33,78.8
90.0,0.21,"(0.3, 0.6)",False,142,98,44,0.6901,2065.41,3829.46,1764.05,2.171,39.08,-40.09,14.545,-320.66,-16.03,3,-220.5,1669.01,2.405,396.4,1.688,43,142,98,44,0.6901,3343.79,4711.79,1368.0,3.444,48.08,-31.09,23.548,-246.38,-12.32,3,-193.5,2560.25,3.735,783.54,2.814,43,86.6,76.57
95.0,0.09,None,True,937,548,389,0.5848,-1465.28,16960.73,18426.01,0.92,30.95,-47.37,-1.564,-1819.3,-90.97,7,-352.57,-1147.95,0.912,-317.33,0.941,282,937,548,389,0.5848,6967.73,21893.39,14925.66,1.467,39.95,-38.37,7.436,-738.29,-36.91,7,-307.5,4747.36,1.448,2220.37,1.514,282,88.28,15.0
95.0,0.09,None,False,1072,619,453,0.5774,-2058.64,19606.08,21664.72,0.905,31.67,-47.82,-1.92,-2402.14,-120.11,7,-352.57,-1520.52,0.901,-538.12,0.914,322,1072,619,453,0.5774,7588.96,25177.61,17588.66,1.431,40.67,-38.83,7.079,-925.29,-46.26,7,-307.5,5229.57,1.418,2359.39,1.466,322,87.4,15.0
95.0,0.09,"(0.3, 0.5)",True,803,464,339,0.5778,-1053.42,14702.89,15756.31,0.933,31.69,-46.48,-1.312,-1428.08,-71.4,11,-433.44,-808.66,0.928,-244.76,0.946,241,803,464,339,0.5778,6174.13,18879.79,12705.66,1.486,40.69,-37.48,7.689,-742.59,-37.13,11,-334.5,4249.82,1.471,1924.31,1.524,241,88.52,15.0
95.0,0.09,"(0.3, 0.5)",False,922,525,397,0.5694,-1635.8,16993.27,18629.07,0.912,32.37,-46.92,-1.774,-2044.13,-102.21,11,-433.44,-1087.23,0.917,-548.57,0.9,277,922,525,397,0.5694,6662.3,21718.96,15056.66,1.442,41.37,-37.93,7.226,-863.09,-43.15,11,-334.5,4717.93,1.443,1944.37,1.44,277,87.0,15.0
95.0,0.09,"(0.2, 0.5)",True,724,428,296,0.5912,-9.15,13551.51,13560.66,0.999,31.66,-45.81,-0.013,-990.7,-49.53,8,-298.01,389.47,1.042,-398.62,0.907,218,724,428,296,0.5912,6507.46,17404.61,10897.16,1.597,40.66,-36.81,8.988,-560.83,-28.04,8,-226.0,4944.02,1.665,1563.43,1.452,218,87.09,15.0
95.0,0.09,"(0.2, 0.5)",False,836,487,349,0.5825,-298.93,15781.94,16080.87,0.981,32.41,-46.08,-0.358,-1481.91,-74.1,8,-338.82,444.16,1.041,-743.09,0.856,251,836,487,349,0.5825,7225.13,20165.78,12940.66,1.558,41.41,-37.08,8.642,-612.33,-30.62,8,-303.0,5709.35,1.653,1515.78,1.361,251,84.3,15.0
95.0,0.09,"(0.3, 0.6)",True,757,437,320,0.5773,-668.97,13975.92,14644.89,0.954,31.98,-45.77,-0.884,-1104.21,-55.21,11,-433.44,-735.28,0.93,66.31,1.016,228,757,437,320,0.5773,6144.56,17909.72,11765.16,1.522,40.98,-36.77,8.117,-529.15,-26.46,11,-334.5,4025.99,1.474,2118.57,1.649,228,89.58,15.0
95.0,0.09,"(0.3, 0.6)",False,868,499,369,0.5749,-577.6,16533.73,17111.33,0.966,33.13,-46.37,-0.665,-1334.77,-66.74,11,-433.44,-817.05,0.934,239.44,1.05,261,868,499,369,0.5749,7234.65,21025.31,13790.66,1.525,42.13,-37.37,8.335,-613.29,-30.66,11,-334.5,4646.01,1.465,2588.64,1.682,261,89.65,15.0
95.0,0.12,None,True,611,378,233,0.6187,1636.59,12286.44,10649.85,1.154,32.5,-45.71,2.679,-652.23,-32.61,8,-352.33,1173.08,1.153,463.51,1.156,184,611,378,233,0.6187,7136.06,15689.56,8553.5,1.834,41.51,-36.71,11.679,-374.0,-18.7,8,-307.5,5016.24,1.805,2119.82,1.914,184,95.96,61.16
95.0,0.12,None,False,700,425,275,0.6071,1084.39,13916.07,12831.68,1.085,32.74,-46.66,1.549,-838.83,-41.94,6,-352.33,976.01,1.107,108.38,1.029,211,700,425,275,0.6071,7384.42,17741.92,10357.5,1.713,41.75,-37.66,10.549,-516.0,-25.8,6,-307.5,5377.0,1.726,2007.42,1.68,211,91.68,41.05
95.0,0.12,"(0.3, 0.5)",True,529,327,202,0.6181,1674.16,10860.95,9186.79,1.182,33.21,-45.48,3.165,-791.75,-39.59,9,-406.43,1420.9,1.22,253.26,1.093,159,529,327,202,0.6181,6436.08,13805.08,7369.0,1.873,42.22,-36.48,12.167,-429.87,-21.49,9,-325.5,4751.14,1.915,1684.94,1.773,159,94.25,52.37
95.0,0.12,"(0.3, 0.5)",False,605,369,236,0.6099,1357.17,12332.85,10975.67,1.124,33.42,-46.51,2.243,-890.16,-44.51,9,-406.43,1485.75,1.198,-128.57,0.963,182,605,369,236,0.6099,6802.66,15654.66,8852.0,1.768,42.42,-37.51,11.244,-638.37,-31.92,9,-325.5,5292.83,1.875,1509.83,1.539,182,89.22,37.71
95.0,0.12,"(0.2, 0.5)",True,475,299,176,0.6295,1956.79,9842.59,7885.8,1.248,32.92,-44.81,4.12,-580.91,-29.05,6,-338.94,1664.82,1.303,291.97,1.122,143,475,299,176,0.6295,6232.86,12534.86,6302.0,1.989,41.92,-35.81,13.122,-416.09,-20.8,6,-303.0,4653.33,2.05,1579.53,1.844,143,96.01,56.72
95.0,0.12,"(0.2, 0.5)",False,547,341,206,0.6234,1914.6,11440.23,9525.62,1.201,33.55,-46.24,3.5,-849.94,-42.5,6,-338.94,2086.03,1.33,-171.42,0.946,165,547,341,206,0.6234,6838.16,14510.16,7672.0,1.891,42.55,-37.24,12.501,-507.0,-25.35,6,-303.0,5524.24,2.086,1313.92,1.508,165,89.89,44.15
95.0,0.12,"(0.3, 0.6)",True,495,308,187,0.6222,1724.59,10329.0,8604.42,1.2,33.54,-46.01,3.484,-680.21,-34.01,9,-406.43,1265.13,1.206,459.46,1.186,149,495,308,187,0.6222,6180.63,13102.13,6921.5,1.893,42.54,-37.01,12.486,-495.87,-24.79,9,-325.5,4379.47,1.883,1801.16,1.918,149,96.49,61.44
95.0,0.12,"(0.3, 0.6)",False,565,348,217,0.6159,1474.6,11718.96,10244.36,1.144,33.68,-47.21,2.61,-938.2,-46.91,9,-406.43,1268.38,1.177,206.22,1.067,170,565,348,217,0.6159,6560.33,14851.83,8291.5,1.791,42.68,-38.21,11.611,-704.37,-35.22,9,-325.5,4823.59,1.83,1736.74,1.7,170,92.4,48.21
95.0,0.15,None,True,389,247,142,0.635,2569.36,8856.59,6287.23,1.409,35.86,-44.28,6.605,-570.06,-28.5,6,-352.55,2345.37,1.558,223.99,1.107,117,389,247,142,0.635,6071.29,11080.29,5009.0,2.212,44.86,-35.27,15.607,-390.03,-19.5,6,-307.5,4793.86,2.425,1277.43,1.776,117,93.38,59.62
95.0,0.15,None,False,441,277,164,0.6281,2379.27,9818.44,7439.18,1.32,35.45,-45.36,5.395,-797.96,-39.9,6,-352.55,2096.99,1.413,282.28,1.12,133,441,277,164,0.6281,6348.99,12311.99,5963.0,2.065,44.45,-36.36,14.397,-500.71,-25.04,6,-307.5,4869.27,2.187,1479.71,1.794,133,94.75,57.85
95.0,0.15,"(0.3, 0.5)",True,333,215,118,0.6456,2827.03,7935.22,5108.19,1.553,36.91,-43.29,8.49,-485.97,-24.3,7,-338.94,2370.03,1.689,457.0,1.274,100,333,215,118,0.6456,5825.03,9871.03,4046.0,2.44,45.91,-34.29,17.493,-329.87,-16.49,7,-303.0,4467.57,2.636,1357.46,2.032,100,94.97,69.25
95.0,0.15,"(0.3, 0.5)",False,379,245,134,0.6464,2978.53,8872.73,5894.19,1.505,36.22,-43.99,7.859,-660.77,-33.04,7,-338.94,2511.31,1.635,467.23,1.241,114,379,245,134,0.6464,6390.32,11078.32,4688.0,2.363,45.22,-34.99,16.861,-471.87,-23.59,7,-303.0,4896.57,2.552,1493.75,1.975,114,94.85,68.23
95.0,0.15,"(0.2, 0.5)",True,298,198,100,0.6644,2816.97,7302.05,4485.07,1.628,36.88,-44.85,9.453,-496.45,-24.82,7,-338.94,2392.35,1.81,424.63,1.277,90,298,198,100,0.6644,5499.88,9084.88,3585.0,2.534,45.88,-35.85,18.456,-362.87,-18.14,7,-303.0,4264.92,2.793,1234.96,2.023,90,94.31,69.93
95.0,0.15,"(0.2, 0.5)",False,344,228,116,0.6628,2968.47,8239.55,5271.07,1.563,36.14,-45.44,8.629,-684.75,-34.24,7,-338.94,2628.56,1.779,339.91,1.179,104,344,228,116,0.6628,6065.17,10292.17,4227.0,2.435,45.14,-36.44,17.631,-504.87,-25.24,7,-303.0,4788.92,2.768,1276.25,1.84,104,93.2,66.43
95.0,0.15,"(0.3, 0.6)",True,315,205,110,0.6508,2908.84,7623.97,4715.14,1.617,37.19,-42.86,9.234,-464.77,-23.24,7,-284.5,2364.43,1.743,544.41,1.356,95,315,205,110,0.6508,5744.77,9469.77,3725.0,2.542,46.19,-33.86,18.237,-329.87,-16.49,7,-221.5,4344.81,2.725,1399.96,2.16,95,95.67,72.76
95.0,0.15,"(0.3, 0.6)",False,357,232,125,0.6499,2961.22,8448.86,5487.64,1.54,36.42,-43.9,8.295,-660.77,-33.04,6,-271.0,2393.02,1.647,568.2,1.318,108,357,232,125,0.6499,6174.98,10537.48,4362.5,2.415,45.42,-34.9,17.297,-471.87,-23.59,6,-217.0,4634.23,2.575,1540.75,2.085,108,95.87,71.17
95.0,0.18,None,True,242,162,80,0.6694,2347.85,5803.14,3455.29,1.679,35.82,-43.19,9.702,-387.71,-19.39,4,-135.43,1911.47,1.815,436.38,1.393,73,242,162,80,0.6694,4526.6,7261.6,2735.0,2.655,44.82,-34.19,18.705,-290.38,-14.52,4,-108.5,3433.18,2.848,1093.42,2.247,73,93.1,71.06
95.0,0.18,None,False,273,180,93,0.6593,2477.39,6488.18,4010.79,1.618,36.05,-43.13,9.075,-387.71,-19.39,4,-148.94,2116.06,1.801,361.32,1.264,82,273,180,93,0.6593,4935.05,8108.55,3173.5,2.555,45.05,-34.12,18.077,-290.38,-14.52,4,-113.0,3835.68,2.841,1099.37,2.009,82,93.94,67.91
95.0,0.18,"(0.3, 0.5)",True,210,145,65,0.6905,2697.54,5285.28,2587.74,2.042,36.45,-39.81,12.845,-220.75,-11.04,4,-135.43,2443.01,2.541,254.54,1.254,63,210,145,65,0.6905,4588.27,6590.77,2002.5,3.291,45.45,-30.81,21.849,-146.1,-7.31,4,-108.5,3766.7,4.075,821.57,2.057,63,89.56,73.96
95.0,0.18,"(0.3, 0.5)",False,237,162,75,0.6835,2914.15,5921.95,3007.8,1.969,36.56,-40.1,12.296,-234.26,-11.71,4,-135.45,2541.27,2.359,372.88,1.328,72,237,162,75,0.6835,5047.81,7380.31,2332.5,3.164,45.56,-31.1,21.299,-175.0,-8.75,4,-108.5,4026.84,3.784,1020.96,2.152,72,93.14,76.68
95.0,0.18,"(0.2, 0.5)",True,192,136,56,0.7083,2648.95,5020.14,2371.18,2.117,36.91,-42.34,13.797,-307.32,-15.37,3,-135.45,2401.91,2.705,247.04,1.257,58,192,136,56,0.7083,4377.59,6244.59,1867.0,3.345,45.92,-33.34,22.8,-155.87,-7.79,3,-108.5,3608.52,4.272,769.07,2.007,58,88.24,73.3
95.0,0.18,"(0.2, 0.5)",False,218,153,65,0.7018,2879.06,5656.8,2777.74,2.036,36.97,-42.73,13.207,-320.83,-16.04,3,-135.45,2500.18,2.476,378.88,1.349,66,218,153,65,0.7018,4841.63,7034.13,2192.5,3.208,45.97,-33.73,22.209,-170.5,-8.53,3,-108.5,3868.67,3.921,972.96,2.121,66,92.25,77.05
95.0,0.18,"(0.3, 0.6)",True,200,140,60,0.7,2816.76,5146.88,2330.12,2.209,36.76,-38.84,14.084,-220.75,-11.04,3,-135.43,2426.67,2.659,390.1,1.45,60,200,140,60,0.7,4617.35,6407.35,1790.0,3.58,45.77,-29.83,23.087,-146.1,-7.31,3,-108.5,3687.28,4.289,930.07,2.39,60,91.2,77.53
95.0,0.18,"(0.3, 0.6)",False,225,155,70,0.6889,2944.74,5694.92,2750.18,2.071,36.74,-39.29,13.088,-234.26,-11.71,3,-135.45,2462.59,2.409,482.15,1.481,68,225,155,70,0.6889,4970.31,7090.31,2120.0,3.344,45.74,-30.29,22.09,-170.5,-8.52,3,-108.5,3876.12,3.887,1094.19,2.407,68,94.18,79.84
